date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:12	845/845	---MC-	200	added ('OK')	application/rss+xml	etag:%223fb7d004bab6fc011d3b64fcebacf5e7%22	https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/feed/	/home/rifky/websites/dokari/dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/feed/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:12	52743/52743	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Mar%202018%2009:35:54%20GMT	https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/amp/	/home/rifky/websites/dokari/dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/amp/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:13	11267/11267	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2011:11:17%20GMT	https://dokari.co.id/wp-content/uploads/2017/09/lampung-300x225.jpg	/home/rifky/websites/dokari/dokari.co.id/wp-content/uploads/2017/09/lampung-300x225.jpg	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:13	16516/16516	---M-Z	200	added ('OK')	text/html	date:Tue,%2030%20Jan%202018%2015:40:56%20GMT	https://dokari.co.id/post/category/travel-jakarta/	/home/rifky/websites/dokari/dokari.co.id/post/category/travel-jakarta/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:14	412217/412217	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2011:11:11%20GMT	https://dokari.co.id/wp-content/uploads/2017/09/lampung.jpg	/home/rifky/websites/dokari/dokari.co.id/wp-content/uploads/2017/09/lampung.jpg	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:14	16516/16516	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20Feb%202018%2015:38:04%20GMT	https://dokari.co.id/post/category/travel-lampung/	/home/rifky/websites/dokari/dokari.co.id/post/category/travel-lampung/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:14	14645/14645	---M-Z	200	added ('OK')	text/html	date:Mon,%2019%20Feb%202018%2009:46:06%20GMT	https://dokari.co.id/post/tag/agen-travel-lampung/	/home/rifky/websites/dokari/dokari.co.id/post/tag/agen-travel-lampung/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:14	14705/14705	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Feb%202018%2005:09:18%20GMT	https://dokari.co.id/post/tag/agen-travel-lampung-murah/	/home/rifky/websites/dokari/dokari.co.id/post/tag/agen-travel-lampung-murah/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
14:51:16	2410/2410	---MC-	200	added ('OK')	application/json	date:Sun,%2020%20Jan%202019%2007:51:15%20GMT	https://dokari.co.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdokari.co.id%2Fpost%2Fkenapa-pp-jakarta-lampung-dengan-dokari-tranz%2F	/home/rifky/websites/dokari/dokari.co.id/wp-json/oembed/1.0/embed6df1.json	(from https://dokari.co.id/post/kenapa-pp-jakarta-lampung-dengan-dokari-tranz/)
14:51:16	14652/14652	---M-Z	200	added ('OK')	text/html	date:Fri,%2009%20Feb%202018%2009:40:51%20GMT	https://dokari.co.id/post/tag/mobil-travel/	/home/rifky/websites/dokari/dokari.co.id/post/tag/mobil-travel/index.html	(from https://dokari.co.id/post/menikmati-perjalanan-travel-lampung-dokari-tranz/)
